time,mc location,mc energy,min energy,max energy,max charge,nb_dead,nb_pack,number_pack
1472,"(400, 500)",476.3167928979699,1.9376705466349113,5.0,6145.122229249615,0,0,93
1473,"(400, 500)",476.25099716991554,1.9372844006515497,5.0,6144.122229249615,0,0,94
1474,"(400, 500)",476.18569570223764,1.9369382546681881,5.0,6143.122229249615,0,0,87
1475,"(400, 500)",476.1199170313093,1.9366673286848266,5.0,6142.122229249615,0,0,96
1476,"(400, 500)",476.0554384333619,1.9360555227014649,5.0,6141.122229249615,0,0,87
1477,"(400, 500)",475.9877192474149,1.9330766767181018,5.0,6140.122229249615,0,0,200
1478,"(400, 500)",475.92376851746775,1.9329561907347403,5.0,6139.122229249615,0,0,80
1479,"(400, 500)",475.8593048075206,1.9323091647513786,5.0,6138.122229249615,0,0,82
1480,"(400, 500)",475.7949782575733,1.9322238987680171,5.0,6137.122229249615,0,0,75
1481,"(400, 500)",475.7296159316261,1.9315016527846554,5.0,6136.122229249615,0,0,88
1482,"(400, 500)",475.6649310976788,1.9307394068012935,5.0,6135.122229249615,0,0,91
1483,"(400, 500)",475.6001179077316,1.9296410608179315,5.0,6134.122229249615,0,0,102
1484,"(400, 500)",475.5355427257845,1.9290692548345698,5.0,6133.122229249615,0,0,98
1485,"(400, 500)",475.4706572598374,1.9286831088512082,5.0,6132.122229249615,0,0,92
1486,"(400, 500)",475.4059032538901,1.9281465228678465,5.0,6131.122229249615,0,0,88
1487,"(400, 500)",475.34067066794273,1.927875596884485,5.0,6130.122229249615,0,0,92
1488,"(400, 500)",475.2760226979955,1.9277903309011235,5.0,6129.122229249615,0,0,90
1489,"(400, 500)",475.2113448560482,1.9272937449177618,5.0,6128.122229249615,0,0,79
1490,"(400, 500)",475.1465545101009,1.9272084789344004,5.0,6127.122229249615,0,0,83
1491,"(400, 500)",475.08158283615364,1.927123212951039,5.0,6126.122229249615,0,0,85
1492,"(400, 500)",475.0169117269757,1.9269275069676775,5.0,6125.122229249615,0,0,81
1493,"(400, 500)",474.9511287703995,1.926691800984316,5.0,6124.122229249615,0,0,83
1494,"(400, 500)",474.88679542336246,1.9261952150009543,5.0,6123.122229249615,0,0,101
1495,"(400, 500)",474.8229434633747,1.9254729690175925,5.0,6122.122229249615,0,0,84
1496,"(400, 500)",474.7588697593871,1.9246002830342306,5.0,6121.122229249615,0,0,95
1497,"(400, 500)",474.6947655313993,1.9240284770508689,5.0,6120.122229249615,0,0,96
1498,"(400, 500)",474.63132219941156,1.9237927710675073,5.0,6119.122229249615,0,0,77
1499,"(400, 500)",474.5676080034239,1.9228800850841454,5.0,6118.122229249615,0,0,97
1500,"(400, 500)",474.50411363143616,1.9221930591007836,5.0,6117.122229249615,0,0,80
