time,nb dead,nb package,numpack,min E,max E
2490,0,0,102,3.910388255993776,10
2491,0,0,97,3.9079926319937783,10
2492,0,0,98,3.905270463993781,10
2493,0,0,102,3.9028348399937833,10
2494,0,0,111,3.899722855993786,10
2495,0,0,98,3.897717047993788,10
2496,0,0,99,3.8953214239937903,10
2497,0,0,98,3.8930290719937926,10
2498,0,0,96,3.8908083559937947,10
2499,0,0,112,3.89456854574907,10
2500,0,0,100,3.8981138275043454,10
2501,0,0,103,3.9010543852596213,10
2502,0,0,98,3.904599667014897,10
2503,0,0,96,3.9081449487701723,10
2504,0,0,111,3.911372050525448,10
2505,0,0,93,3.915275512280723,10
2506,0,0,105,3.9187491580359985,10
2507,0,0,90,3.922979163791273,10
2508,0,0,91,3.9265960815465486,10
2509,0,0,102,3.9297515473018243,10
2510,0,0,89,3.9331219210571,10
2511,0,0,97,3.9364922948123753,10
2512,0,0,94,3.939965940567651,10
2513,0,0,102,3.942834862322927,10
2514,0,0,89,3.946666688078202,10
2515,0,0,106,3.9501403338334775,10
2516,0,0,109,3.953367435588753,10
2517,0,0,102,3.9566661733440287,10
2518,0,0,107,3.960497999099304,10
2519,0,0,109,3.9640116448545792,10
2520,0,0,109,3.9669838386098553,10
2521,0,0,99,3.9706007563651307,10
2522,0,0,109,3.974042766120406,10
2523,0,0,103,3.9775564118756814,10
2524,0,0,97,3.9813882376309566,10
2525,0,0,114,3.984686975386232,10
2526,0,0,93,3.9880573491415077,10
2527,0,0,94,3.991530994896783,10
2528,0,0,95,3.9892386428967854,10
2529,0,0,80,3.987487742896787,10
2530,0,0,100,3.9851237548967893,10
2531,0,0,100,3.982226678896792,10
2532,0,0,103,3.9797910548967943,10
2533,0,0,84,3.9774670668967964,10
2534,0,0,94,3.9752463508967986,10
2535,0,0,89,3.972882362896801,10
2536,0,0,91,3.975954847097005,10
2537,0,0,98,3.97845424329721,10
2538,0,0,102,3.980953639497415,10
2539,0,0,91,3.9836679436976197,10
2540,0,0,102,3.985984067897825,10
2541,0,0,98,3.98851510009803,10
2542,0,0,96,3.9910861322982347,10
2543,0,0,97,3.9937288004984395,10
2544,0,0,92,3.9960449246986447,10
2545,0,0,102,3.99832941289885,10
2546,0,0,103,4.000573901099055,10
2547,0,0,91,4.003319841299256,10
2548,0,0,107,4.006249053499448,10
2549,0,0,88,4.0089949936996385,10
2550,0,0,103,4.011780933899829,10
2551,0,0,103,4.014280330100019,10
2552,0,0,99,4.017281178300211,10
2553,0,0,96,4.020170390500402,10
2554,0,0,109,4.022558150700591,10
2555,0,0,89,4.025845542900784,10
2556,0,0,107,4.028018395100972,10
2557,0,0,107,4.030517791301161,10
2558,0,0,102,4.03290555150135,10
2559,0,0,102,4.03557985570154,10
2560,0,0,104,4.03822252390173,10
2561,0,0,95,4.0411117361019215,10
2562,0,0,91,4.043682768302111,10
2563,0,0,104,4.046468708502302,10
2564,0,0,100,4.0489681047024915,10
2565,0,0,94,4.051610772902682,10
2566,0,0,94,4.054643257102874,10
2567,0,0,95,4.057317561303064,10
2568,0,0,99,4.059888593503254,10
2569,0,0,102,4.0621014457034414,10
2570,0,0,99,4.0647441139036316,10
2571,0,0,97,4.0677449621038235,10
2572,0,0,91,4.070777446304016,10
2573,0,0,101,4.0735633865042065,10
2574,0,0,97,4.076134418704396,10
2575,0,0,91,4.078808722904586,10
2576,0,0,116,4.081164847104775,10
2577,0,0,95,4.083910787304966,10
2578,0,0,101,4.086481819505155,10
2579,0,0,104,4.089084487705345,10
2580,0,0,104,4.091727155905535,10.0
2581,0,0,99,4.094616368105727,10.0
2582,0,0,97,4.097473944305918,10.0
2583,0,0,87,4.100331520506109,10.0
2584,0,0,96,4.1030774607063,10.0
2585,0,0,105,4.105433584906488,10.0
2586,0,0,102,4.1077180731066765,10.0
2587,0,0,101,4.110607285306868,10.0
2588,0,0,103,4.112963409507056,10.0
2589,0,0,103,4.115677713707247,10.0
2590,0,0,98,4.118392017907437,10.0
2591,0,0,105,4.121209594107628,10.0
2592,0,0,96,4.123597354307817,10.0
2593,0,0,98,4.126200022508007,10.0
2594,0,0,101,4.129017598708198,10.0
2595,0,0,90,4.13209008290839,10.0
2596,0,0,101,4.134477843108579,10.0
2597,0,0,105,4.136865603308768,10.0
2598,0,0,104,4.139508271508958,10.0
2599,0,0,104,4.141434579709144,10.0
2600,0,0,97,4.144323791909335,10.0
2601,0,0,107,4.146679916109524,10.0
2602,0,0,95,4.149609128309716,10.0
2603,0,0,108,4.152323432509906,10.0
2604,0,0,106,4.154464648710094,10.0
2605,0,0,114,4.1568924089102826,10.0
2606,0,0,89,4.159678349110473,10.0
2607,0,0,102,4.162607561310665,10.0
2608,0,0,99,4.165281865510855,10.0
2609,0,0,100,4.168282713711047,10.0
2610,0,0,90,4.1713551979112395,10.0
2611,0,0,108,4.17406950211143,10.0
2612,0,0,95,4.176927078311621,10.0
2613,0,0,94,4.179713018511812,10.0
2614,0,0,103,4.182498958712003,10.0
2615,0,0,92,4.185499806912195,10.0
2616,0,0,98,4.188500655112387,10.0
2617,0,0,93,4.191358231312578,10.0
2618,0,0,95,4.194215807512769,10.0
2619,0,0,121,4.196070479712955,10.0
2620,0,0,103,4.198498239913144,10.0
2621,0,0,103,4.201100908113334,10.0
2622,0,0,103,4.203775212313524,10.0
2623,0,0,108,4.206377880513714,10.0
2624,0,0,94,4.208980548713904,10.0
2625,0,0,89,4.211766488914095,10.0
2626,0,0,108,4.214798973114287,10.0
2627,0,0,94,4.217616549314478,10.0
2628,0,0,102,4.219901037514666,10.0
2629,0,0,95,4.222830249714858,10.0
2630,0,0,107,4.225329645915047,10.0
2631,0,0,85,4.228688674115241,10.0
2632,0,0,109,4.23104479831543,10.0
2633,0,0,93,4.233615830515619,10.0
2634,0,0,101,4.235931954715808,10.0
2635,0,0,91,4.238749530915999,10.0
2636,0,0,96,4.241423835116189,10.0
2637,0,0,103,4.244066503316379,10.0
2638,0,0,112,4.246709171516569,10.0
2639,0,0,87,4.249638383716761,10.0
2640,0,0,92,4.252495959916952,10.0
2641,0,0,97,4.255528444117144,10.0
2642,0,0,97,4.258489292317336,10.0
2643,0,0,101,4.261020324517525,10.0
2644,0,0,113,4.263304812717713,10.0
2645,0,0,124,4.265549300917901,10.0
2646,0,0,98,4.268581785118093,10.0
2647,0,0,108,4.271256089318284,10.0
2648,0,0,81,4.274360209518476,10.0
2649,0,0,100,4.276931241718666,10.0
2650,0,0,103,4.2793190019188545,10.0
2651,0,0,95,4.281818398119044,10.0
2652,0,0,98,4.284246158319233,10.0
2653,0,0,95,4.287103734519424,10.0
2654,0,0,104,4.2896347667196135,10.0
2655,0,0,104,4.292349070919804,10.0
2656,0,0,100,4.294951739119994,10.0
2657,0,0,105,4.297554407320184,10.0
2658,0,0,92,4.2997672595203715,10.0
2659,0,0,99,4.302656471720563,10.0
2660,0,0,99,4.304972595920751,10.0
2661,0,0,103,4.307646900120941,10.0
2662,0,0,105,4.3101062963211305,10.0
2663,0,0,90,4.313210416521323,10.0
2664,0,0,96,4.315884720721513,10.0
2665,0,0,90,4.318702296921704,10.0
2666,0,0,101,4.321376601121894,10.0
2667,0,0,94,4.323979269322084,10.0
2668,0,0,96,4.326367029522273,10.0
2669,0,0,85,4.329367877722465,10.0
2670,0,0,97,4.3317240019226535,10.0
2671,0,0,102,4.334469942122844,10.0
2672,0,0,104,4.337144246323034,10.0
2673,0,0,93,4.340288366523227,10.0
2674,0,0,112,4.342389582723414,10.0
2675,0,0,96,4.344459162923601,10.0
2676,0,0,100,4.34691855912379,10.0
2677,0,0,90,4.349664499323981,10.0
2678,0,0,98,4.35212389552417,10.0
2679,0,0,91,4.355411287724364,10.0
2680,0,0,92,4.358412135924556,10.0
2681,0,0,108,4.360513352124743,10.0
2682,0,0,112,4.363187656324933,10.0
2683,0,0,104,4.365758688525123,10.0
2684,0,0,102,4.368218084725312,10.0
2685,0,0,97,4.370749116925501,10.0
2686,0,0,94,4.373248513125691,10.0
2687,0,0,117,4.3754613653258785,10.0
2688,0,0,98,4.378175669526069,10.0
2689,0,0,96,4.380635065726258,10.0
2690,0,0,93,4.383850821926451,10.0
2691,0,0,93,4.386851670126643,10.0
2692,0,0,96,4.389422702326833,10.0
2693,0,0,103,4.391953734527022,10.0
2694,0,0,88,4.394914582727214,10.0
2695,0,0,104,4.397732158927405,10.0
2696,0,0,108,4.400478099127596,10.0
2697,0,0,101,4.4032956753277865,10.0
2698,0,0,98,4.4061132515279775,10.0
2699,0,0,97,4.408572647728167,10.0
2700,0,0,90,4.411533495928358,10.0
2701,0,0,108,4.413603076128545,10.0
2702,0,0,113,4.416102472328735,10.0
2703,0,0,98,4.418633504528924,10.0
2704,0,0,98,4.4214910807291155,10.0
2705,0,0,96,4.424093748929305,10.0
2706,0,0,110,4.426409873129494,10.0
2707,0,0,97,4.4290125413296835,10.0
2708,0,0,101,4.431655209529874,10.0
2709,0,0,108,4.434329513730064,10.0
2710,0,0,106,4.437147089930255,10.0
2711,0,0,99,4.440251210130447,10.0
2712,0,0,90,4.443283694330639,10.0
2713,0,0,97,4.446284542530831,10.0
2714,0,0,110,4.448855574731021,10.0
2715,0,0,108,4.451784786931213,10.0
2716,0,0,105,4.454212547131402,10.0
2717,0,0,102,4.456855215331592,10.0
2718,0,0,103,4.459386247531781,10.0
2719,0,0,100,4.46181400773197,10.0
2720,0,0,107,4.464241767932159,10.0
2721,0,0,90,4.46695607213235,10.0
2722,0,0,106,4.46963037633254,10.0
2723,0,0,95,4.472917768532733,10.0
2724,0,0,91,4.475846980732925,10.0
2725,0,0,101,4.478879464933117,10.0
2726,0,0,104,4.481267225133306,10.0
2727,0,0,94,4.483981529333496,10.0
2728,0,0,101,4.486194381533684,10.0
2729,0,0,114,4.488622141733873,10.0
2730,0,0,98,4.491264809934063,10.0
2731,0,0,103,4.4937958421342525,10.0
2732,0,0,93,4.496398510334442,10.0
2733,0,0,99,4.499184450534633,10.0
2734,0,0,101,4.501500574734822,10.0
2735,0,0,105,4.50385669893501,10.0
2736,0,0,98,4.506571003135201,10.0
2737,0,0,107,4.50907039933539,10.0
2738,0,0,93,4.512142883535582,10.0
2739,0,0,98,4.514960459735773,10.0
2740,0,0,97,4.517849671935965,10.0
2741,0,0,103,4.520420704136154,10.0
2742,0,0,102,4.523278280336346,10.0
2743,0,0,110,4.525666040536534,10.0
2744,0,0,99,4.528308708736724,10.0
2745,0,0,107,4.530808104936914,10.0
2746,0,0,98,4.533737317137105,10.0
2747,0,0,98,4.536523257337296,10.0
2748,0,0,95,4.539484105537488,10.0
2749,0,0,104,4.541983501737677,10.0
2750,0,0,101,4.544626169937867,10.0
2751,0,0,99,4.546655750138054,10.0
2752,0,0,100,4.5493300543382444,10.0
2753,0,0,85,4.552330902538436,10.0
2754,0,0,94,4.555475022738629,10.0
2755,0,0,109,4.5577911469388175,10.0
2756,0,0,103,4.560322179139007,10.0
2757,0,0,100,4.562638303339195,10.0
2758,0,0,97,4.565599151539387,10.0
2759,0,0,96,4.5681301837395765,10.0
2760,0,0,98,4.570772851939767,10.0
2761,0,0,96,4.573518792139957,10.0
2762,0,0,103,4.575731644340145,10.0
2763,0,0,99,4.578119404540334,10.0
2764,0,0,111,4.580865344740524,10.0
2765,0,0,106,4.583682920940715,10.0
2766,0,0,100,4.585895773140903,10.0
2767,0,0,110,4.588538441341093,10.0
2768,0,0,105,4.591499289541285,10.0
2769,0,0,95,4.594500137741477,10.0
2770,0,0,94,4.597389349941668,10.0
2771,0,0,102,4.599777110141857,10.0
2772,0,0,100,4.602236506342046,10.0
2773,0,0,90,4.6053406265422385,10.0
2774,0,0,106,4.607656750742427,10.0
2775,0,0,95,4.610545962942618,10.0
2776,0,0,105,4.613076995142808,10.0
2777,0,0,101,4.615433119342996,10.0
2778,0,0,100,4.618322331543188,10.0
2779,0,0,92,4.621068271743378,10.0
2780,0,0,97,4.623639303943568,10.0
2781,0,0,92,4.6265685161437595,10.0
2782,0,0,119,4.628638096343947,10.0
2783,0,0,114,4.630922584544135,10.0
2784,0,0,113,4.633493616744325,10.0
2785,0,0,98,4.635993012944514,10.0
2786,0,0,102,4.638667317144704,10.0
2787,0,0,108,4.641238349344894,10.0
2788,0,0,113,4.643697745545083,10.0
2789,0,0,98,4.646228777745272,10.0
2790,0,0,102,4.6488714459454625,10.0
2791,0,0,92,4.651617386145653,10.0
2792,0,0,106,4.654618234345845,10.0
2793,0,0,96,4.657220902546035,10.0
2794,0,0,115,4.659322118746222,10.0
2795,0,0,92,4.6622113309464135,10.0
2796,0,0,96,4.664782363146603,10.0
2797,0,0,95,4.667313395346793,10.0
2798,0,0,97,4.670059335546983,10.0
2799,0,0,110,4.673020183747175,10.0
2800,0,0,99,4.675447943947364,10.0
2801,0,0,99,4.678018976147554,10.0
2802,0,0,107,4.680518372347743,10.0
2803,0,0,105,4.683017768547932,10.0
2804,0,0,99,4.685620436748122,10.0
2805,0,0,106,4.688119832948312,10.0
2806,0,0,96,4.690977409148503,10.0
2807,0,0,102,4.694153165348696,10.0
2808,0,0,99,4.697257285548888,10.0
2809,0,0,91,4.699971589749079,10.0
2810,0,0,104,4.702256077949267,10.0
2811,0,0,100,4.705145290149458,10.0
2812,0,0,99,4.708002866349649,10.0
2813,0,0,100,4.711106986549842,10.0
2814,0,0,98,4.713606382750031,10.0
2815,0,0,102,4.71599414295022,10.0
2816,0,0,103,4.71856517515041,10.0
2817,0,0,103,4.720952935350598,10.0
2818,0,0,95,4.723309059550787,10.0
2819,0,0,99,4.726269907750979,10.0
2820,0,0,88,4.729015847951169,10.0
2821,0,0,98,4.731157064151357,10.0
2822,0,0,103,4.733584824351546,10.0
2823,0,0,96,4.736585672551738,10.0
2824,0,0,101,4.738686888751925,10.0
2825,0,0,104,4.741289556952115,10.0
2826,0,0,98,4.743717317152304,10.0
2827,0,0,92,4.746534893352495,10.0
2828,0,0,94,4.749034289552684,10.0
2829,0,0,104,4.751820229752875,10.0
2830,0,0,102,4.754534533953065,10.0
2831,0,0,105,4.757280474153256,10.0
2832,0,0,93,4.759923142353446,10.0
2833,0,0,87,4.76328217055364,10.0
2834,0,0,101,4.76595647475383,10.0
2835,0,0,109,4.768415870954019,10.0
2836,0,0,95,4.771018539154209,10.0
2837,0,0,98,4.7738044793544,10.0
2838,0,0,107,4.776335511554589,10.0
2839,0,0,91,4.779407995754782,10.0
2840,0,0,112,4.7816208479549696,10.0
2841,0,0,99,4.784223516155159,10.0
2842,0,0,105,4.787224364355351,10.0
2843,0,0,102,4.790113576555543,10.0
2844,0,0,97,4.793146060755735,10.0
2845,0,0,91,4.795748728955925,10.0
2846,0,0,89,4.798677941156116,10.0
2847,0,0,91,4.801678789356308,10.0
2848,0,0,93,4.804178185556498,10.0
2849,0,0,96,4.806780853756687,10.0
2850,0,0,104,4.809208613956876,10.0
2851,0,0,106,4.811453102157064,10.0
2852,0,0,103,4.814055770357254,10.0
2853,0,0,108,4.816626802557444,10.0
2854,0,0,112,4.818911290757632,10.0
2855,0,0,97,4.8214106869578215,10.0
2856,0,0,100,4.823870083158011,10.0
2857,0,0,91,4.826759295358202,10.0
2858,0,0,85,4.829831779558394,10.0
2859,0,0,96,4.832577719758585,10.0
2860,0,0,102,4.835252023958775,10.0
2861,0,0,111,4.837568148158963,10.0
2862,0,0,112,4.839812636359151,10.0
2863,0,0,109,4.842630212559342,10.0
2864,0,0,91,4.845702696759535,10.0
2865,0,0,107,4.848058820959723,10.0
2866,0,0,97,4.850589853159913,10.0
2867,0,0,95,4.853837245360106,10.0
2868,0,0,91,4.857124637560299,10.0
2869,0,0,97,4.859727305760489,10.0
2870,0,0,113,4.861756885960676,10.0
2871,0,0,107,4.864113010160865,10.0
2872,0,0,103,4.866787314361055,10.0
2873,0,0,99,4.869175074561244,10.0
2874,0,0,103,4.8717777427614335,10.0
2875,0,0,108,4.873878958961621,10.0
2876,0,0,109,4.87633835516181,10.0
2877,0,0,94,4.879084295362,10.0
2878,0,0,115,4.88168696356219,10.0
2879,0,0,107,4.884576175762382,10.0
2880,0,0,97,4.887178843962571,10.0
2881,0,0,99,4.889749876162761,10.0
2882,0,0,101,4.89210600036295,10.0
2883,0,0,100,4.894350488563138,10.0
2884,0,0,97,4.896993156763328,10.0
2885,0,0,97,4.899349280963516,10.0
2886,0,0,101,4.902310129163708,10.0
2887,0,0,100,4.905167705363899,10.0
2888,0,0,91,4.908056917564091,10.0
2889,0,0,106,4.9106595857642805,10.0
2890,0,0,106,4.913445525964471,10.0
2891,0,0,98,4.916048194164661,10.0
2892,0,0,107,4.918221046364849,10.0
2893,0,0,106,4.920823714565039,10.0
2894,0,0,92,4.923927834765231,10.0
2895,0,0,106,4.926498866965421,10.0
2896,0,0,104,4.92899826316561,10.0
2897,0,0,96,4.931855839365801,10.0
2898,0,0,92,4.934999959565994,10.0
2899,0,0,111,4.937459355766183,10.0
2900,0,0,91,4.940460203966375,10.0
2901,0,0,110,4.9429596001665645,10.0
2902,0,0,95,4.945562268366754,10.0
2903,0,0,98,4.9482049365669445,10.0
2904,0,0,102,4.9510225127671355,10.0
2905,0,0,111,4.953235364967323,10.0
2906,0,0,108,4.95523330916751,10.0
2907,0,0,97,4.957302889367697,10.0
2908,0,0,101,4.959690649567886,10.0
2909,0,0,95,4.962476589768077,10.0
2910,0,0,96,4.965334165968268,10.0
2911,0,0,96,4.96840665016846,10.0
2912,0,0,98,4.971694042368654,10.0
2913,0,0,99,4.974153438568843,10.0
2914,0,0,109,4.976684470769032,10.0
2915,0,0,104,4.979502046969223,10.0
2916,0,0,92,4.982574531169416,10.0
2917,0,0,96,4.985893559369609,10.0
2918,0,0,98,4.9886794995698,10.0
2919,0,0,98,4.991998527769994,10.0
2920,0,0,98,4.994243015970182,10.0
2921,0,0,98,4.996988956170372,10.0
2922,0,0,95,4.999663260370562,10.0
2923,0,0,91,5.002480836570753,10.0
2924,0,0,94,5.005911500770948,10.0
2925,0,0,100,5.008657440971138,10.0
2926,0,0,95,5.011188473171328,10.0
2927,0,0,100,5.0139744133715185,10.0
2928,0,0,105,5.016330537571707,10.0
2929,0,0,98,5.018789933771896,10.0
2930,0,0,102,5.021464237972086,10.0
2931,0,0,95,5.024250178172277,10.0
2932,0,0,105,5.026136486372463,10.0
2933,0,0,108,5.028349338572651,10.0
2934,0,0,104,5.031023642772841,10.0
2935,0,0,112,5.033236494973029,10.0
2936,0,0,107,5.035839163173219,10.0
2937,0,0,99,5.038513467373409,10.0
2938,0,0,105,5.041044499573599,10.0
2939,0,0,99,5.043257351773787,10.0
2940,0,0,97,5.046361471973979,10.0
2941,0,0,103,5.049465592174172,10.0
2942,0,0,89,5.052354804374363,10.0
2943,0,0,91,5.055212380574554,10.0
2944,0,0,87,5.0581015927747455,10.0
2945,0,0,90,5.061460620974939,10.0
2946,0,0,102,5.0641349251751295,10.0
2947,0,0,100,5.0669525013753205,10.0
2948,0,0,110,5.0693802615755095,10.0
2949,0,0,93,5.072341109775701,10.0
2950,0,0,108,5.074124145975887,10.0
2951,0,0,99,5.076655178176076,10.0
2952,0,0,116,5.078796394376264,10.0
2953,0,0,97,5.081900514576456,10.0
2954,0,0,112,5.084256638776645,10.0
2955,0,0,94,5.087074214976836,10.0
2956,0,0,98,5.089716883177026,10.0
2957,0,0,92,5.092534459377217,10.0
2958,0,0,104,5.095177127577407,10.0
2959,0,0,99,5.098034703777598,10.0
2960,0,0,94,5.10099555197779,10.0
2961,0,0,92,5.103996400177982,10.0
2962,0,0,94,5.106782340378173,10.0
2963,0,0,91,5.109711552578364,10.0
2964,0,0,90,5.1119960407785525,10.0
2965,0,0,96,5.114741980978743,10.0
2966,0,0,100,5.117702829178935,10.0
2967,0,0,104,5.120130589379124,10.0
2968,0,0,93,5.123346345579317,10.0
2969,0,0,99,5.126132285779508,10.0
2970,0,0,113,5.128201865979695,10.0
2971,0,0,100,5.130701262179884,10.0
2972,0,0,95,5.134091926380078,10.0
2973,0,0,86,5.13705277458027,10.0
2974,0,0,107,5.139337262780458,10.0
2975,0,0,95,5.141765022980647,10.0
2976,0,0,110,5.143937875180835,10.0
2977,0,0,102,5.146795451381026,10.0
2978,0,0,105,5.149326483581215,10.0
2979,0,0,108,5.152072423781406,10.0
2980,0,0,101,5.154786727981596,10.0
2981,0,0,95,5.1578192121817885,10.0
2982,0,0,102,5.160565152381979,10.0
2983,0,0,100,5.163207820582169,10.0
2984,0,0,104,5.165420672782357,10.0
2985,0,0,94,5.168309884982548,10.0
2986,0,0,95,5.170880917182738,10.0
2987,0,0,97,5.174025037382931,10.0
2988,0,0,97,5.177240793583124,10.0
2989,0,0,103,5.179628553783313,10.0
2990,0,0,108,5.181873041983501,10.0
2991,0,0,94,5.18433243818369,10.0
2992,0,0,98,5.187190014383881,10.0
2993,0,0,90,5.190262498584073,10.0
2994,0,0,95,5.193080074784264,10.0
2995,0,0,102,5.195722742984454,10.0
2996,0,0,108,5.198038867184643,10.0
2997,0,0,94,5.200538263384832,10.0
2998,0,0,102,5.202997659585021,10.0
2999,0,0,106,5.20538541978521,10.0
3000,0,0,102,5.2079564519854,10.0
3001,0,0,86,5.210272576185588,10.0
3002,0,0,100,5.212915244385778,10.0
3003,0,0,106,5.215701184585969,10.0
3004,0,0,100,5.218272216786159,10.0
3005,0,0,100,5.220731612986348,10.0
3006,0,0,95,5.223549189186539,10.0
3007,0,0,107,5.2263351293867295,10.0
3008,0,0,101,5.2285796175869175,10.0
3009,0,0,118,5.230824105787105,10.0
3010,0,0,104,5.233140229987294,10.0
3011,0,0,114,5.235671262187483,10.0
3012,0,0,86,5.238743746387676,10.0
3013,0,0,113,5.2409565985878634,10.0
3014,0,0,96,5.243814174788055,10.0
3015,0,0,105,5.246488478988245,10.0
3016,0,0,101,5.249131147188435,10.0
3017,0,0,95,5.2522352673886274,10.0
3018,0,0,109,5.254551391588816,10.0
3019,0,0,108,5.256835879789004,10.0
3020,0,0,107,5.25861891598919,10.0
3021,0,0,118,5.260433588189375,10.0
3022,0,0,102,5.263219528389566,10.0
3023,0,0,96,5.265965468589757,10.0
3024,0,0,96,5.268711408789947,10.0
3025,0,0,113,5.27185552899014,10.0
3026,0,0,88,5.274928013190332,10.0
3027,0,0,93,5.277713953390523,10.0
3028,0,0,94,5.280141713590712,10.0
3029,0,0,99,5.282529473790901,10.0
3030,0,0,108,5.285100505991091,10.0
3031,0,0,97,5.287846446191281,10.0
3032,0,0,93,5.29016257039147,10.0
3033,0,0,92,5.293123418591661,10.0
3034,0,0,108,5.295940994791852,10.0
3035,0,0,96,5.298901842992044,10.0
3036,0,0,98,5.3016161471922345,10.0
3037,0,0,96,5.304402087392425,10.0
3038,0,0,86,5.3076178435926185,10.0
3039,0,0,99,5.310292147792809,10.0
3040,0,0,95,5.313436267993001,10.0
3041,0,0,99,5.3166520241931945,10.0
3042,0,0,108,5.319366328393385,10.0
3043,0,0,102,5.322223904593576,10.0
3044,0,0,104,5.324580028793765,10.0
3045,0,0,103,5.3271510609939545,10.0
3046,0,0,92,5.330080273194146,10.0
3047,0,0,88,5.332508033394335,10.0
3048,0,0,93,5.335150701594525,10.0
3049,0,0,106,5.337793369794715,10.0
3050,0,0,102,5.340682581994907,10.0
3051,0,0,88,5.344256518195102,10.0
3052,0,0,100,5.347185730395293,10.0
3053,0,0,102,5.350043306595484,10.0
3054,0,0,99,5.353187426795677,10.0
3055,0,0,92,5.356045002995868,10.0
3056,0,0,110,5.358042947196055,10.0
3057,0,0,92,5.361187067396248,10.0
3058,0,0,105,5.363789735596438,10.0
3059,0,0,113,5.366249131796627,10.0
3060,0,0,107,5.368995071996817,10.0
3061,0,0,104,5.371526104197007,10.0
3062,0,0,98,5.374558588397199,10.0
3063,0,0,93,5.377559436597391,10.0
3064,0,0,115,5.37998719679758,10.0
3065,0,0,107,5.38270150099777,10.0
3066,0,0,87,5.385805621197963,10.0
3067,0,0,99,5.388161745398151,10.0
3068,0,0,110,5.39047786959834,10.0
3069,0,0,102,5.392762357798528,10.0
3070,0,0,89,5.395150117998717,10.0
3071,0,0,95,5.398110966198908,10.0
3072,0,0,118,5.400427090399097,10.0
3073,0,0,89,5.403101394599287,10.0
3074,0,0,98,5.405600790799476,10.0
3075,0,0,101,5.4084583669996675,10.0
3076,0,0,96,5.410957763199857,10.0
3077,0,0,97,5.413743703400048,10.0
3078,0,0,97,5.416028191600236,10.0
3079,0,0,107,5.419172311800429,10.0
3080,0,0,109,5.421600072000618,10.0
3081,0,0,96,5.424560920200809,10.0
3082,0,0,88,5.427306860401,10.0
3083,0,0,87,5.43002116460119,10.0
3084,0,0,100,5.432982012801382,10.0
3085,0,0,81,5.436157769001575,10.0
3086,0,0,88,5.439333525201768,10.0
3087,0,0,95,5.442222737401959,10.0
3088,0,0,97,5.4451119496021505,10.0
3089,0,0,100,5.44761134580234,10.0
3090,0,0,100,5.45025401400253,10.0
3091,0,0,104,5.45292831820272,10.0
3092,0,0,100,5.45545935040291,10.0
3093,0,0,98,5.458030382603099,10.0
3094,0,0,94,5.46074468680329,10.0
3095,0,0,96,5.4637055350034816,10.0
3096,0,0,95,5.466881291203674,10.0
3097,0,0,102,5.469555595403865,10.0
3098,0,0,99,5.472014991604054,10.0
3099,0,0,104,5.474187843804241,10.0
3100,0,0,96,5.477188692004433,10.0
3101,0,0,100,5.479791360204623,10.0
3102,0,0,100,5.482608936404814,10.0
3103,0,0,100,5.485784692605007,10.0
3104,0,0,104,5.4885306328051975,10.0
3105,0,0,92,5.491459845005389,10.0
3106,0,0,116,5.493815969205578,10.0
3107,0,0,101,5.496633545405769,10.0
3108,0,0,101,5.4994194856059595,10.0
3109,0,0,105,5.50209378980615,10.0
3110,0,0,93,5.50483973000634,10.0
3111,0,0,95,5.50744239820653,10.0
3112,0,0,85,5.510873062406724,10.0
3113,0,0,95,5.513547366606915,10.0
3114,0,0,106,5.516046762807104,10.0
3115,0,0,94,5.518577795007293,10.0
3116,0,0,107,5.520893919207482,10.0
3117,0,0,108,5.523321679407671,10.0
3118,0,0,96,5.526465799607863,10.0
3119,0,0,102,5.528853559808052,10.0
3120,0,0,91,5.531599500008243,10.0
3121,0,0,113,5.534027260208432,10.0
3122,0,0,101,5.5365982924086214,10.0
3123,0,0,101,5.538771144608809,10.0
3124,0,0,104,5.541127268808998,10.0
3125,0,0,107,5.543411757009186,10.0
3126,0,0,99,5.545727881209374,10.0
3127,0,0,100,5.548657093409566,10.0
3128,0,0,95,5.551546305609757,10.0
3129,0,0,102,5.554403881809948,10.0
3130,0,0,118,5.556791642010137,10.0
3131,0,0,101,5.559824126210329,10.0
3132,0,0,100,5.562498430410519,10.0
3133,0,0,89,5.565427642610711,10.0
3134,0,0,100,5.567743766810899,10.0
3135,0,0,100,5.570346435011089,10.0
3136,0,0,105,5.572877467211279,10.0
3137,0,0,90,5.575520135411469,10.0
3138,0,0,102,5.57830607561166,10.0
3139,0,0,103,5.58094874381185,10.0
3140,0,0,97,5.5835514120120395,10.0
3141,0,0,98,5.58619408021223,10.0
3142,0,0,100,5.5889800204124205,10.0
3143,0,0,97,5.591837596612612,10.0
3144,0,0,98,5.594655172812803,10.0
3145,0,0,89,5.597616021012994,10.0
3146,0,0,111,5.599932145213183,10.0
3147,0,0,93,5.602932993413375,10.0
3148,0,0,95,5.6061087496135675,10.0
3149,0,0,108,5.608568145813757,10.0
3150,0,0,106,5.611457358013948,10.0
3151,0,0,105,5.614131662214138,10.0
3152,0,0,102,5.616702694414328,10.0
3153,0,0,104,5.619018818614516,10.0
3154,0,0,90,5.622162938814709,10.0
3155,0,0,98,5.624765607014899,10.0
3156,0,0,95,5.6277264552150905,10.0
3157,0,0,97,5.6307273034152825,10.0
3158,0,0,112,5.63286851961547,10.0
3159,0,0,113,5.635296279815659,10.0
